FeatureID	Kingdom	Phylum	Class	Order	Family	Genus
Otu002285	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia
Otu002286	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
Otu002287	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Otu002288	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
Otu002289	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002290	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Janibacter
Otu002291	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002292	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
Otu002293	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002294	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVa
Otu002295	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium
Otu002296	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
Otu002297	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
Otu002298	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002299	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Otu002300	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002301	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002302	Bacteria	Bacteroidetes	unclassified	unclassified	unclassified	unclassified
Otu002303	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
Otu002304	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Anaerosporobacter
Otu002305	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
Otu002306	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium
Otu002307	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Otu002308	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes
Otu002309	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
Otu002310	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002311	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002312	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
Otu002313	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
Otu002314	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002315	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
Otu002316	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
Otu002317	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified
Otu002318	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002319	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002320	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
Otu002321	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
Otu002322	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	unclassified
Otu002323	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
Otu002324	Bacteria	Firmicutes	Clostridia	unclassified	unclassified	unclassified
Otu002325	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002326	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified	unclassified
Otu002327	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
Otu002328	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002329	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter
Otu002330	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002331	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia
Otu002332	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002333	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	unclassified
Otu002334	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002335	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides
Otu002336	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002337	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
Otu002338	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
Otu002339	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	unclassified
Otu002340	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	unclassified	unclassified
Otu002341	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
Otu002342	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
Otu002343	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002344	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002345	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
Otu002346	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
Otu002347	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella
Otu002348	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002349	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
Otu002350	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
Otu002351	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Barnesiella
Otu002352	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002353	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
Otu002354	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
Otu002355	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	unclassified
Otu002356	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	unclassified
Otu002357	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
Otu002358	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002359	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	unclassified
Otu002360	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002361	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
Otu002362	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Anaerofustis
Otu002363	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002364	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002365	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002366	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002367	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002368	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
Otu002369	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
Otu0023	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002371	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002372	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002373	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002374	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
Otu002375	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
Otu002376	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
Otu002377	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia/Shigella
Otu002378	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Otu002379	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
Otu002380	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
Otu002381	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002382	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002383	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Otu002384	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002385	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002386	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
Otu002387	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Otu002388	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002389	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002390	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
Otu002391	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
Otu002392	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus2
Otu002393	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea
Otu002394	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Otu002395	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Otu002396	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Otu002397	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
Otu002398	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002399	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002400	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002401	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Otu002402	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002403	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Otu002404	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Otu002405	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Otu002406	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002407	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002408	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	unclassified
Otu002409	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea
Otu002410	Bacteria	Firmicutes	Bacilli	Bacillales	unclassified	unclassified
Otu002411	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
Otu002412	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Otu002413	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Butyricicoccus
Otu002414	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
Otu002415	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002416	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002417	Bacteria	Firmicutes	Clostridia	unclassified	unclassified	unclassified
Otu002418	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
Otu002419	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
Otu002420	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	Collinsella
Otu002421	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
Otu002422	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002423	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002424	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
Otu002425	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Otu002426	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002427	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002428	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002429	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
Otu002430	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified	unclassified
Otu002431	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	unclassified	unclassified
Otu002432	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002433	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
Otu002434	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
Otu002435	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium
Otu002436	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002437	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
Otu002438	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia
Otu002439	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002440	Bacteria	Bacteroidetes	unclassified	unclassified	unclassified	unclassified
Otu002441	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002442	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Anaerofustis
Otu002443	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	unclassified
Otu002444	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	unclassified
Otu002445	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
Otu002446	Bacteria	Bacteroidetes	unclassified	unclassified	unclassified	unclassified
Otu002447	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum
Otu002448	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
Otu002449	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
Otu002450	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
Otu002451	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002452	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto
Otu002453	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus
Otu002454	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
Otu002455	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002456	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus2
Otu002457	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002458	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
Otu002459	Bacteria	Firmicutes	Clostridia	unclassified	unclassified	unclassified
Otu002460	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
Otu002461	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia
Otu002462	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister
Otu002463	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002464	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified
Otu002465	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002466	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
Otu002467	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Otu002468	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera
Otu002469	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu0024	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
Otu002471	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002472	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella
Otu002473	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002474	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002475	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
Otu002476	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002477	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Anaerorhabdus
Otu002478	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002479	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus
Otu002480	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes
Otu002481	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister
Otu002482	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus
Otu002483	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallis
Otu002484	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Otu002485	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
Otu002486	Bacteria	Actinobacteria	Actinobacteria	Coriobacteriales	Coriobacteriaceae	unclassified
Otu002487	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Clostridium_XVIII
Otu002488	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002489	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Otu002490	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	unclassified
Otu002491	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002492	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
Otu002493	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
Otu002494	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002495	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
Otu002496	Bacteria	Firmicutes	unclassified	unclassified	unclassified	unclassified
Otu002497	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified	unclassified
Otu002498	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
Otu002499	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter
Otu002500	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
Otu002501	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Incertae_Sedis_XI	Anaerococcus
Otu002502	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus2
Otu002503	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002504	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002505	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium_XlVb
Otu002506	Bacteria	Firmicutes	Clostridia	Clostridiales	unclassified	unclassified
Otu002507	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified
Otu002508	Bacteria	Bacteroidetes	unclassified	unclassified	unclassified	unclassified
Otu002509	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified	unclassified
Otu002510	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified
Otu002511	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
Otu002512	Bacteria	unclassified	unclassified	unclassified	unclassified	unclassified
Otu002513	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
